data size: 40GB, 20 tables, each 8M rows. Two storage shards, each containing 10 tables. Kunlun-mysql Innodb buffer pool size: 16GB
======================== 500 conns ======================== 
Tue Mar 2 03:00:06 EST 2021
kunlun oltp.lua, read only, 10 point selects
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 8092.34, reads: 85071.09, writes: 0.00, response time: 172.02ms (95%), errors: 0.00, reconnects:  0.00
[ 145s] threads: 500, tps: 8077.98, reads: 80432.80, writes: 0.00, response time: 133.82ms (95%), errors: 0.00, reconnects:  0.00
[ 146s] threads: 500, tps: 8147.03, reads: 82100.34, writes: 0.00, response time: 131.95ms (95%), errors: 0.00, reconnects:  0.00
[ 147s] threads: 500, tps: 8777.56, reads: 84986.70, writes: 0.00, response time: 162.90ms (95%), errors: 0.00, reconnects:  0.00
[ 148s] threads: 500, tps: 7788.35, reads: 80470.61, writes: 0.00, response time: 147.23ms (95%), errors: 0.00, reconnects:  0.00
[ 149s] threads: 500, tps: 8816.99, reads: 86321.94, writes: 0.00, response time: 162.90ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 500, tps: 8060.03, reads: 81818.33, writes: 0.00, response time: 147.18ms (95%), errors: 0.00, reconnects:  0.00
[ 151s] threads: 500, tps: 8153.98, reads: 81569.77, writes: 0.00, response time: 138.38ms (95%), errors: 0.00, reconnects:  0.00
[ 152s] threads: 500, tps: 8606.01, reads: 87036.10, writes: 0.00, response time: 165.70ms (95%), errors: 0.00, reconnects:  0.00
[ 153s] threads: 500, tps: 9205.05, reads: 90336.50, writes: 0.00, response time: 190.96ms (95%), errors: 0.00, reconnects:  0.00
[ 154s] threads: 500, tps: 8389.97, reads: 84401.73, writes: 0.00, response time: 139.88ms (95%), errors: 0.00, reconnects:  0.00
[ 155s] threads: 500, tps: 8532.00, reads: 85684.00, writes: 0.00, response time: 163.68ms (95%), errors: 0.00, reconnects:  0.00
[ 156s] threads: 500, tps: 8969.00, reads: 90549.03, writes: 0.00, response time: 164.67ms (95%), errors: 0.00, reconnects:  0.00
[ 157s] threads: 500, tps: 8595.98, reads: 85534.77, writes: 0.00, response time: 132.46ms (95%), errors: 0.00, reconnects:  0.00
[ 158s] threads: 500, tps: 8416.02, reads: 84162.18, writes: 0.00, response time: 150.03ms (95%), errors: 0.00, reconnects:  0.00
[ 159s] threads: 500, tps: 8345.00, reads: 82832.05, writes: 0.00, response time: 129.64ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 500, tps: 8128.99, reads: 81498.94, writes: 0.00, response time: 144.95ms (95%), errors: 0.00, reconnects:  0.00
[ 161s] threads: 500, tps: 8481.97, reads: 84741.68, writes: 0.00, response time: 130.77ms (95%), errors: 0.00, reconnects:  0.00
[ 162s] threads: 500, tps: 8186.03, reads: 81856.31, writes: 0.00, response time: 149.62ms (95%), errors: 0.00, reconnects:  0.00
[ 163s] threads: 500, tps: 8666.02, reads: 86627.15, writes: 0.00, response time: 173.31ms (95%), errors: 0.00, reconnects:  0.00
[ 164s] threads: 500, tps: 8377.04, reads: 82306.35, writes: 0.00, response time: 133.82ms (95%), errors: 0.00, reconnects:  0.00
[ 165s] threads: 500, tps: 8311.99, reads: 83126.93, writes: 0.00, response time: 145.65ms (95%), errors: 0.00, reconnects:  0.00
[ 166s] threads: 500, tps: 8265.97, reads: 83233.73, writes: 0.00, response time: 147.49ms (95%), errors: 0.00, reconnects:  0.00
[ 167s] threads: 500, tps: 8776.99, reads: 88715.91, writes: 0.00, response time: 174.41ms (95%), errors: 0.00, reconnects:  0.00
[ 168s] threads: 500, tps: 8705.03, reads: 85726.26, writes: 0.00, response time: 140.59ms (95%), errors: 0.00, reconnects:  0.00
[ 169s] threads: 500, tps: 8152.95, reads: 83922.53, writes: 0.00, response time: 155.19ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 500, tps: 8435.01, reads: 83211.13, writes: 0.00, response time: 147.36ms (95%), errors: 0.00, reconnects:  0.00
[ 171s] threads: 500, tps: 7990.01, reads: 79807.06, writes: 0.00, response time: 141.48ms (95%), errors: 0.00, reconnects:  0.00
[ 172s] threads: 500, tps: 7845.00, reads: 76538.99, writes: 0.00, response time: 121.85ms (95%), errors: 0.00, reconnects:  0.00
[ 173s] threads: 500, tps: 8231.01, reads: 84034.15, writes: 0.00, response time: 141.86ms (95%), errors: 0.00, reconnects:  0.00
[ 174s] threads: 500, tps: 8552.98, reads: 85772.78, writes: 0.00, response time: 171.92ms (95%), errors: 0.00, reconnects:  0.00
[ 175s] threads: 500, tps: 8332.01, reads: 83436.10, writes: 0.00, response time: 141.65ms (95%), errors: 0.00, reconnects:  0.00
[ 176s] threads: 500, tps: 8066.90, reads: 80685.02, writes: 0.00, response time: 146.04ms (95%), errors: 0.00, reconnects:  0.00
[ 177s] threads: 500, tps: 8363.12, reads: 82147.18, writes: 0.00, response time: 174.41ms (95%), errors: 0.00, reconnects:  0.00
[ 178s] threads: 500, tps: 8198.98, reads: 82487.82, writes: 0.00, response time: 138.55ms (95%), errors: 0.00, reconnects:  0.00
[ 179s] threads: 500, tps: 9020.01, reads: 91031.07, writes: 0.00, response time: 158.29ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 500, tps: 8308.00, reads: 82570.98, writes: 0.00, response time: 151.02ms (95%), errors: 0.00, reconnects:  0.00
[ 181s] threads: 500, tps: 8395.00, reads: 84754.04, writes: 0.00, response time: 160.82ms (95%), errors: 0.00, reconnects:  0.00
[ 182s] threads: 500, tps: 8559.98, reads: 85361.80, writes: 0.00, response time: 165.01ms (95%), errors: 0.00, reconnects:  0.00
[ 183s] threads: 500, tps: 7875.00, reads: 78728.00, writes: 0.00, response time: 135.83ms (95%), errors: 0.00, reconnects:  0.00
[ 184s] threads: 500, tps: 7564.01, reads: 75666.09, writes: 0.00, response time: 129.06ms (95%), errors: 0.00, reconnects:  0.00
[ 185s] threads: 500, tps: 8129.01, reads: 82123.13, writes: 0.00, response time: 147.05ms (95%), errors: 0.00, reconnects:  0.00
[ 186s] threads: 500, tps: 8928.01, reads: 86585.10, writes: 0.00, response time: 142.37ms (95%), errors: 0.00, reconnects:  0.00
[ 187s] threads: 500, tps: 8482.96, reads: 86724.62, writes: 0.00, response time: 167.75ms (95%), errors: 0.00, reconnects:  0.00
[ 188s] threads: 500, tps: 7523.98, reads: 74854.81, writes: 0.00, response time: 123.83ms (95%), errors: 0.00, reconnects:  0.00
[ 189s] threads: 500, tps: 8736.06, reads: 86590.61, writes: 0.00, response time: 144.26ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 500, tps: 7796.94, reads: 78818.35, writes: 0.00, response time: 145.04ms (95%), errors: 0.00, reconnects:  0.00
[ 191s] threads: 500, tps: 8323.04, reads: 83235.44, writes: 0.00, response time: 131.99ms (95%), errors: 0.00, reconnects:  0.00
[ 192s] threads: 500, tps: 8147.04, reads: 81961.38, writes: 0.00, response time: 133.70ms (95%), errors: 0.00, reconnects:  0.00
[ 193s] threads: 500, tps: 8522.92, reads: 85039.21, writes: 0.00, response time: 156.82ms (95%), errors: 0.00, reconnects:  0.00
[ 194s] threads: 500, tps: 7282.02, reads: 72690.17, writes: 0.00, response time: 133.82ms (95%), errors: 0.00, reconnects:  0.00
[ 195s] threads: 500, tps: 8628.03, reads: 86342.27, writes: 0.00, response time: 162.71ms (95%), errors: 0.00, reconnects:  0.00
[ 196s] threads: 500, tps: 8348.02, reads: 82067.18, writes: 0.00, response time: 154.45ms (95%), errors: 0.00, reconnects:  0.00
[ 197s] threads: 500, tps: 8323.03, reads: 83802.25, writes: 0.00, response time: 155.38ms (95%), errors: 0.00, reconnects:  0.00
[ 198s] threads: 500, tps: 8886.94, reads: 91059.36, writes: 0.00, response time: 158.43ms (95%), errors: 0.00, reconnects:  0.00
[ 199s] threads: 500, tps: 8932.00, reads: 87970.99, writes: 0.00, response time: 167.85ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 500, tps: 8529.01, reads: 85539.08, writes: 0.00, response time: 160.82ms (95%), errors: 0.00, reconnects:  0.00
[ 201s] threads: 500, tps: 8538.02, reads: 85409.24, writes: 0.00, response time: 150.84ms (95%), errors: 0.00, reconnects:  0.00
[ 202s] threads: 500, tps: 8285.99, reads: 84986.91, writes: 0.00, response time: 171.82ms (95%), errors: 0.00, reconnects:  0.00
[ 203s] threads: 500, tps: 8674.99, reads: 84374.87, writes: 0.00, response time: 145.82ms (95%), errors: 0.00, reconnects:  0.00
[ 204s] threads: 500, tps: 8900.98, reads: 89197.78, writes: 0.00, response time: 143.40ms (95%), errors: 0.00, reconnects:  0.00
[ 205s] threads: 500, tps: 8570.00, reads: 85436.99, writes: 0.00, response time: 166.15ms (95%), errors: 0.00, reconnects:  0.00
[ 206s] threads: 500, tps: 8006.03, reads: 80505.25, writes: 0.00, response time: 125.06ms (95%), errors: 0.00, reconnects:  0.00
[ 207s] threads: 500, tps: 8665.01, reads: 86141.05, writes: 0.00, response time: 170.89ms (95%), errors: 0.00, reconnects:  0.00
[ 208s] threads: 500, tps: 8341.98, reads: 84056.78, writes: 0.00, response time: 151.83ms (95%), errors: 0.00, reconnects:  0.00
[ 209s] threads: 500, tps: 8720.00, reads: 86158.96, writes: 0.00, response time: 144.99ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 500, tps: 8203.01, reads: 81607.11, writes: 0.00, response time: 135.51ms (95%), errors: 0.00, reconnects:  0.00
[ 211s] threads: 500, tps: 8718.96, reads: 88118.56, writes: 0.00, response time: 139.34ms (95%), errors: 0.00, reconnects:  0.00
[ 212s] threads: 500, tps: 8528.05, reads: 87158.46, writes: 0.00, response time: 143.78ms (95%), errors: 0.00, reconnects:  0.00
[ 213s] threads: 500, tps: 9037.02, reads: 88792.15, writes: 0.00, response time: 146.70ms (95%), errors: 0.00, reconnects:  0.00
[ 214s] threads: 500, tps: 8971.99, reads: 89552.88, writes: 0.00, response time: 162.85ms (95%), errors: 0.00, reconnects:  0.00
[ 215s] threads: 500, tps: 8208.99, reads: 83425.88, writes: 0.00, response time: 137.76ms (95%), errors: 0.00, reconnects:  0.00
[ 216s] threads: 500, tps: 8641.02, reads: 84264.19, writes: 0.00, response time: 143.10ms (95%), errors: 0.00, reconnects:  0.00
[ 217s] threads: 500, tps: 7817.96, reads: 78965.64, writes: 0.00, response time: 132.90ms (95%), errors: 0.00, reconnects:  0.00
[ 218s] threads: 500, tps: 8524.03, reads: 85030.34, writes: 0.00, response time: 146.65ms (95%), errors: 0.00, reconnects:  0.00
[ 219s] threads: 500, tps: 8598.02, reads: 86007.17, writes: 0.00, response time: 138.84ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 500, tps: 7854.95, reads: 79177.46, writes: 0.00, response time: 147.53ms (95%), errors: 0.00, reconnects:  0.00
[ 221s] threads: 500, tps: 8415.92, reads: 82536.22, writes: 0.00, response time: 133.50ms (95%), errors: 0.00, reconnects:  0.00
[ 222s] threads: 500, tps: 8143.10, reads: 83503.02, writes: 0.00, response time: 138.09ms (95%), errors: 0.00, reconnects:  0.00
[ 223s] threads: 500, tps: 8465.02, reads: 83630.16, writes: 0.00, response time: 147.45ms (95%), errors: 0.00, reconnects:  0.00
[ 224s] threads: 500, tps: 8485.98, reads: 85459.78, writes: 0.00, response time: 147.05ms (95%), errors: 0.00, reconnects:  0.00
[ 225s] threads: 500, tps: 8905.04, reads: 88145.41, writes: 0.00, response time: 143.57ms (95%), errors: 0.00, reconnects:  0.00
[ 226s] threads: 500, tps: 8165.97, reads: 82829.73, writes: 0.00, response time: 174.09ms (95%), errors: 0.00, reconnects:  0.00
[ 227s] threads: 500, tps: 8749.98, reads: 86668.80, writes: 0.00, response time: 135.51ms (95%), errors: 0.00, reconnects:  0.00
[ 228s] threads: 500, tps: 8736.99, reads: 87252.86, writes: 0.00, response time: 157.86ms (95%), errors: 0.00, reconnects:  0.00
[ 229s] threads: 500, tps: 8155.02, reads: 81552.21, writes: 0.00, response time: 157.01ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 500, tps: 8083.00, reads: 82497.98, writes: 0.00, response time: 136.86ms (95%), errors: 0.00, reconnects:  0.00
[ 231s] threads: 500, tps: 8935.99, reads: 86856.94, writes: 0.00, response time: 160.48ms (95%), errors: 0.00, reconnects:  0.00
[ 232s] threads: 500, tps: 8424.02, reads: 84999.25, writes: 0.00, response time: 143.35ms (95%), errors: 0.00, reconnects:  0.00
[ 233s] threads: 500, tps: 8802.98, reads: 87554.81, writes: 0.00, response time: 153.85ms (95%), errors: 0.00, reconnects:  0.00
[ 234s] threads: 500, tps: 8017.98, reads: 81056.84, writes: 0.00, response time: 154.22ms (95%), errors: 0.00, reconnects:  0.00
[ 235s] threads: 500, tps: 8803.05, reads: 87690.45, writes: 0.00, response time: 151.02ms (95%), errors: 0.00, reconnects:  0.00
[ 236s] threads: 500, tps: 8452.99, reads: 84614.93, writes: 0.00, response time: 151.83ms (95%), errors: 0.00, reconnects:  0.00
[ 237s] threads: 500, tps: 8515.00, reads: 86498.00, writes: 0.00, response time: 159.14ms (95%), errors: 0.00, reconnects:  0.00
[ 238s] threads: 500, tps: 8931.00, reads: 88084.98, writes: 0.00, response time: 155.28ms (95%), errors: 0.00, reconnects:  0.00
[ 239s] threads: 500, tps: 7752.01, reads: 76912.11, writes: 0.00, response time: 137.97ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 500, tps: 8872.00, reads: 89081.01, writes: 0.00, response time: 178.69ms (95%), errors: 0.00, reconnects:  0.00
[ 241s] threads: 500, tps: 8520.94, reads: 84558.43, writes: 0.00, response time: 144.30ms (95%), errors: 0.00, reconnects:  0.00
[ 242s] threads: 500, tps: 8198.00, reads: 82700.01, writes: 0.00, response time: 147.45ms (95%), errors: 0.00, reconnects:  0.00
[ 243s] threads: 500, tps: 7987.04, reads: 79927.45, writes: 0.00, response time: 137.14ms (95%), errors: 0.00, reconnects:  0.00
[ 244s] threads: 500, tps: 8005.99, reads: 80259.94, writes: 0.00, response time: 164.76ms (95%), errors: 0.00, reconnects:  0.00
[ 245s] threads: 500, tps: 7340.01, reads: 73374.10, writes: 0.00, response time: 110.52ms (95%), errors: 0.00, reconnects:  0.00
[ 246s] threads: 500, tps: 8101.00, reads: 80987.05, writes: 0.00, response time: 135.47ms (95%), errors: 0.00, reconnects:  0.00
[ 247s] threads: 500, tps: 8538.95, reads: 85110.53, writes: 0.00, response time: 143.74ms (95%), errors: 0.00, reconnects:  0.00
[ 248s] threads: 500, tps: 8601.03, reads: 86803.29, writes: 0.00, response time: 159.09ms (95%), errors: 0.00, reconnects:  0.00
[ 249s] threads: 500, tps: 8723.00, reads: 87252.97, writes: 0.00, response time: 151.25ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 500, tps: 8754.01, reads: 87383.12, writes: 0.00, response time: 151.88ms (95%), errors: 0.00, reconnects:  0.00
[ 251s] threads: 500, tps: 8462.04, reads: 83921.38, writes: 0.00, response time: 154.03ms (95%), errors: 0.00, reconnects:  0.00
[ 252s] threads: 500, tps: 8742.95, reads: 88430.49, writes: 0.00, response time: 149.76ms (95%), errors: 0.00, reconnects:  0.00
[ 253s] threads: 500, tps: 9019.00, reads: 87537.02, writes: 0.00, response time: 163.83ms (95%), errors: 0.00, reconnects:  0.00
[ 254s] threads: 500, tps: 8808.99, reads: 89385.91, writes: 0.00, response time: 147.31ms (95%), errors: 0.00, reconnects:  0.00
[ 255s] threads: 500, tps: 8198.01, reads: 82819.15, writes: 0.00, response time: 142.58ms (95%), errors: 0.00, reconnects:  0.00
[ 256s] threads: 500, tps: 8242.69, reads: 81984.92, writes: 0.00, response time: 130.53ms (95%), errors: 0.00, reconnects:  0.00
[ 257s] threads: 500, tps: 8418.30, reads: 84364.03, writes: 0.00, response time: 144.04ms (95%), errors: 0.00, reconnects:  0.00
[ 258s] threads: 500, tps: 7719.02, reads: 77595.17, writes: 0.00, response time: 139.46ms (95%), errors: 0.00, reconnects:  0.00
[ 259s] threads: 500, tps: 8581.97, reads: 85711.69, writes: 0.00, response time: 139.46ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 500, tps: 8423.04, reads: 82897.41, writes: 0.00, response time: 171.92ms (95%), errors: 0.00, reconnects:  0.00
[ 261s] threads: 500, tps: 8200.00, reads: 83308.01, writes: 0.00, response time: 148.20ms (95%), errors: 0.00, reconnects:  0.00
[ 262s] threads: 500, tps: 8483.99, reads: 85127.90, writes: 0.00, response time: 164.47ms (95%), errors: 0.00, reconnects:  0.00
[ 263s] threads: 500, tps: 7670.99, reads: 75876.92, writes: 0.00, response time: 131.47ms (95%), errors: 0.00, reconnects:  0.00
[ 264s] threads: 500, tps: 7602.01, reads: 75987.14, writes: 0.00, response time: 127.98ms (95%), errors: 0.00, reconnects:  0.00
[ 265s] threads: 500, tps: 8726.43, reads: 87272.25, writes: 0.00, response time: 139.00ms (95%), errors: 0.00, reconnects:  0.00
[ 266s] threads: 500, tps: 8750.01, reads: 86564.05, writes: 0.00, response time: 152.56ms (95%), errors: 0.00, reconnects:  0.00
[ 267s] threads: 500, tps: 8353.55, reads: 84521.56, writes: 0.00, response time: 137.18ms (95%), errors: 0.00, reconnects:  0.00
[ 268s] threads: 500, tps: 8594.97, reads: 86518.69, writes: 0.00, response time: 165.21ms (95%), errors: 0.00, reconnects:  0.00
[ 269s] threads: 500, tps: 8899.00, reads: 88549.03, writes: 0.00, response time: 149.71ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 500, tps: 8148.99, reads: 80970.90, writes: 0.00, response time: 150.12ms (95%), errors: 0.00, reconnects:  0.00
[ 271s] threads: 500, tps: 8230.03, reads: 83294.34, writes: 0.00, response time: 147.05ms (95%), errors: 0.00, reconnects:  0.00
[ 272s] threads: 500, tps: 8419.99, reads: 83311.89, writes: 0.00, response time: 141.48ms (95%), errors: 0.00, reconnects:  0.00
[ 273s] threads: 500, tps: 7327.00, reads: 73844.99, writes: 0.00, response time: 126.00ms (95%), errors: 0.00, reconnects:  0.00
[ 274s] threads: 500, tps: 8418.02, reads: 84049.16, writes: 0.00, response time: 140.26ms (95%), errors: 0.00, reconnects:  0.00
[ 275s] threads: 500, tps: 7718.99, reads: 78464.85, writes: 0.00, response time: 132.98ms (95%), errors: 0.00, reconnects:  0.00
[ 276s] threads: 500, tps: 7967.95, reads: 77486.56, writes: 0.00, response time: 127.94ms (95%), errors: 0.00, reconnects:  0.00
[ 277s] threads: 500, tps: 8723.05, reads: 88254.47, writes: 0.00, response time: 160.77ms (95%), errors: 0.00, reconnects:  0.00
[ 278s] threads: 500, tps: 7959.98, reads: 79204.81, writes: 0.00, response time: 130.07ms (95%), errors: 0.00, reconnects:  0.00
[ 279s] threads: 500, tps: 8410.02, reads: 84267.16, writes: 0.00, response time: 171.56ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 500, tps: 8687.01, reads: 87662.10, writes: 0.00, response time: 165.65ms (95%), errors: 0.00, reconnects:  0.00
[ 281s] threads: 500, tps: 7981.99, reads: 79153.92, writes: 0.00, response time: 147.80ms (95%), errors: 0.00, reconnects:  0.00
[ 282s] threads: 500, tps: 8186.02, reads: 84165.16, writes: 0.00, response time: 134.82ms (95%), errors: 0.00, reconnects:  0.00
[ 283s] threads: 500, tps: 8498.00, reads: 82239.98, writes: 0.00, response time: 159.24ms (95%), errors: 0.00, reconnects:  0.00
[ 284s] threads: 500, tps: 8888.01, reads: 89490.12, writes: 0.00, response time: 156.64ms (95%), errors: 0.00, reconnects:  0.00
[ 285s] threads: 500, tps: 7972.01, reads: 79597.08, writes: 0.00, response time: 137.64ms (95%), errors: 0.00, reconnects:  0.00
[ 286s] threads: 500, tps: 7778.00, reads: 78508.97, writes: 0.00, response time: 136.90ms (95%), errors: 0.00, reconnects:  0.00
[ 287s] threads: 500, tps: 8591.99, reads: 85290.85, writes: 0.00, response time: 178.95ms (95%), errors: 0.00, reconnects:  0.00
[ 288s] threads: 500, tps: 7810.00, reads: 78187.04, writes: 0.00, response time: 124.88ms (95%), errors: 0.00, reconnects:  0.00
[ 289s] threads: 500, tps: 8236.01, reads: 82388.11, writes: 0.00, response time: 141.52ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 500, tps: 8927.97, reads: 88320.73, writes: 0.00, response time: 167.50ms (95%), errors: 0.00, reconnects:  0.00
[ 291s] threads: 500, tps: 7612.02, reads: 76087.15, writes: 0.00, response time: 126.84ms (95%), errors: 0.00, reconnects:  0.00
[ 292s] threads: 500, tps: 8734.00, reads: 87714.97, writes: 0.00, response time: 139.50ms (95%), errors: 0.00, reconnects:  0.00
[ 293s] threads: 500, tps: 7899.98, reads: 81029.84, writes: 0.00, response time: 138.75ms (95%), errors: 0.00, reconnects:  0.00
[ 294s] threads: 500, tps: 9022.01, reads: 88671.08, writes: 0.00, response time: 142.24ms (95%), errors: 0.00, reconnects:  0.00
[ 295s] threads: 500, tps: 8374.98, reads: 83448.79, writes: 0.00, response time: 146.74ms (95%), errors: 0.00, reconnects:  0.00
[ 296s] threads: 500, tps: 7853.69, reads: 81025.84, writes: 0.00, response time: 150.12ms (95%), errors: 0.00, reconnects:  0.00
[ 297s] threads: 500, tps: 8371.34, reads: 81984.36, writes: 0.00, response time: 120.18ms (95%), errors: 0.00, reconnects:  0.00
[ 298s] threads: 500, tps: 8808.02, reads: 87450.19, writes: 0.00, response time: 150.88ms (95%), errors: 0.00, reconnects:  0.00
[ 299s] threads: 500, tps: 8312.98, reads: 83544.81, writes: 0.00, response time: 173.21ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 500, tps: 7725.03, reads: 77682.32, writes: 0.00, response time: 126.31ms (95%), errors: 0.00, reconnects:  0.00
OLTP test statistics:
    queries performed:
        read:                            25147440
        write:                           0
        other:                           5029488
        total:                           30176928
    transactions:                        2514744 (8381.73 per sec.)
    read/write requests:                 25147440 (83817.34 per sec.)
    other operations:                    5029488 (16763.47 per sec.)
    ignored errors:                      0      (0.00 per sec.)
    reconnects:                          0      (0.00 per sec.)

General statistics:
    total time:                          300.0267s
    total number of events:              2514744
    total time taken by event execution: 150002.2087s
    response time:
         min:                                  2.09ms
         avg:                                 59.65ms
         max:                                945.99ms
         approx.  95 percentile:             148.64ms

Threads fairness:
    events (avg/stddev):           5029.4880/162.40
    execution time (avg/stddev):   300.0044/0.01

Fri Mar 5 02:21:14 EST 2021
percona-mysql-8.0.22  oltp.lua, read only, 10 point selects
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 19210.76, reads: 194366.47, writes: 0.00, response time: 52.57ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 500, tps: 19600.05, reads: 196036.51, writes: 0.00, response time: 47.09ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 500, tps: 19675.95, reads: 196644.49, writes: 0.00, response time: 46.75ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 500, tps: 19428.02, reads: 194319.15, writes: 0.00, response time: 53.78ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 500, tps: 19559.02, reads: 195671.18, writes: 0.00, response time: 53.42ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 500, tps: 19577.98, reads: 195698.80, writes: 0.00, response time: 52.32ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 500, tps: 19536.67, reads: 195412.73, writes: 0.00, response time: 50.54ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 500, tps: 19484.32, reads: 194843.25, writes: 0.00, response time: 54.35ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 500, tps: 19744.98, reads: 197326.80, writes: 0.00, response time: 48.29ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 500, tps: 19721.57, reads: 197299.74, writes: 0.00, response time: 50.72ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 500, tps: 19625.27, reads: 196197.69, writes: 0.00, response time: 50.57ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 500, tps: 19562.99, reads: 195645.95, writes: 0.00, response time: 45.25ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 500, tps: 19750.90, reads: 197702.03, writes: 0.00, response time: 46.27ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 500, tps: 19792.09, reads: 197813.91, writes: 0.00, response time: 49.85ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 500, tps: 19689.88, reads: 196813.84, writes: 0.00, response time: 50.64ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 500, tps: 19662.14, reads: 196686.39, writes: 0.00, response time: 50.83ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 500, tps: 19554.99, reads: 195725.90, writes: 0.00, response time: 51.38ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 500, tps: 19665.99, reads: 196408.91, writes: 0.00, response time: 51.28ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 500, tps: 19697.99, reads: 197014.89, writes: 0.00, response time: 52.28ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 500, tps: 19632.01, reads: 196402.15, writes: 0.00, response time: 53.32ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 500, tps: 19624.98, reads: 196271.76, writes: 0.00, response time: 49.15ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 500, tps: 19647.03, reads: 196249.32, writes: 0.00, response time: 48.30ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 500, tps: 19618.60, reads: 196433.02, writes: 0.00, response time: 51.89ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 500, tps: 19620.93, reads: 196195.26, writes: 0.00, response time: 52.67ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 500, tps: 19652.45, reads: 196437.53, writes: 0.00, response time: 49.58ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 500, tps: 19788.00, reads: 197821.99, writes: 0.00, response time: 48.33ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 500, tps: 19626.02, reads: 196358.15, writes: 0.00, response time: 51.12ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 500, tps: 19676.00, reads: 196691.98, writes: 0.00, response time: 52.35ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 500, tps: 19654.96, reads: 196631.58, writes: 0.00, response time: 48.80ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 500, tps: 19684.05, reads: 196704.52, writes: 0.00, response time: 51.73ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 500, tps: 19725.01, reads: 197308.08, writes: 0.00, response time: 51.16ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 500, tps: 19692.55, reads: 196982.52, writes: 0.00, response time: 50.83ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 500, tps: 19689.38, reads: 196848.81, writes: 0.00, response time: 50.92ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 500, tps: 19737.89, reads: 197408.92, writes: 0.00, response time: 49.33ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 500, tps: 19706.00, reads: 196969.00, writes: 0.00, response time: 51.56ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 500, tps: 19718.15, reads: 197316.53, writes: 0.00, response time: 48.55ms (95%), errors: 0.00, reconnects:  0.00
