data size: 40GB, 20 tables, each 8M rows. Two storage shards, each containing 10 tables. Kunlun-mysql Innodb buffer pool size: 16GB
======================== 500 conns ======================== 
Tue Mar 2 04:14:15 EST 2021
kunlun oltp-randtabs.lua, read(point-selects only) &write 
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 4606.68, reads: 49250.54, writes: 19261.65, response time: 217.33ms (95%), errors: 0.00, reconnects:  0.00
[ 195s] threads: 500, tps: 5527.99, reads: 55969.89, writes: 22364.96, response time: 157.44ms (95%), errors: 0.00, reconnects:  0.00
[ 196s] threads: 500, tps: 5479.02, reads: 54789.19, writes: 21994.08, response time: 156.21ms (95%), errors: 0.00, reconnects:  0.00
[ 197s] threads: 500, tps: 5117.96, reads: 50947.58, writes: 20246.83, response time: 186.39ms (95%), errors: 0.00, reconnects:  0.00
[ 198s] threads: 500, tps: 5288.81, reads: 52628.07, writes: 20843.24, response time: 176.56ms (95%), errors: 0.00, reconnects:  0.00
[ 199s] threads: 500, tps: 5404.23, reads: 54404.31, writes: 22057.94, response time: 163.29ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 500, tps: 5552.00, reads: 55273.00, writes: 21956.00, response time: 158.00ms (95%), errors: 0.00, reconnects:  0.00
[ 201s] threads: 500, tps: 5015.00, reads: 50071.03, writes: 20015.01, response time: 188.58ms (95%), errors: 0.00, reconnects:  0.00
[ 202s] threads: 500, tps: 5454.00, reads: 54908.05, writes: 22059.02, response time: 160.53ms (95%), errors: 0.00, reconnects:  0.00
[ 203s] threads: 500, tps: 5600.99, reads: 54290.86, writes: 21760.94, response time: 158.14ms (95%), errors: 0.00, reconnects:  0.00
[ 204s] threads: 500, tps: 5368.99, reads: 55312.91, writes: 22041.97, response time: 164.91ms (95%), errors: 0.00, reconnects:  0.00
[ 205s] threads: 500, tps: 5461.01, reads: 54374.10, writes: 21498.04, response time: 193.84ms (95%), errors: 0.00, reconnects:  0.00
[ 206s] threads: 500, tps: 4819.83, reads: 47465.33, writes: 19025.33, response time: 194.60ms (95%), errors: 0.00, reconnects:  0.00
[ 207s] threads: 500, tps: 5267.20, reads: 52755.95, writes: 20841.77, response time: 169.62ms (95%), errors: 0.00, reconnects:  0.00
[ 208s] threads: 500, tps: 5209.00, reads: 51794.96, writes: 20634.98, response time: 182.69ms (95%), errors: 0.00, reconnects:  0.00
[ 209s] threads: 500, tps: 5371.99, reads: 54465.95, writes: 22243.98, response time: 161.25ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 500, tps: 5372.00, reads: 53784.05, writes: 21359.02, response time: 170.08ms (95%), errors: 0.00, reconnects:  0.00
[ 211s] threads: 500, tps: 4834.00, reads: 47902.04, writes: 19200.02, response time: 193.90ms (95%), errors: 0.00, reconnects:  0.00
[ 212s] threads: 500, tps: 5181.00, reads: 52735.95, writes: 21397.98, response time: 161.40ms (95%), errors: 0.00, reconnects:  0.00
[ 213s] threads: 500, tps: 5487.01, reads: 55058.08, writes: 22117.03, response time: 157.25ms (95%), errors: 0.00, reconnects:  0.00
[ 214s] threads: 500, tps: 5411.99, reads: 53235.93, writes: 20776.97, response time: 149.85ms (95%), errors: 0.00, reconnects:  0.00
[ 215s] threads: 500, tps: 5596.00, reads: 54947.00, writes: 21731.00, response time: 151.43ms (95%), errors: 0.00, reconnects:  0.00
[ 216s] threads: 500, tps: 5044.17, reads: 51194.70, writes: 20888.69, response time: 181.16ms (95%), errors: 0.00, reconnects:  0.00
[ 217s] threads: 500, tps: 5409.82, reads: 54940.13, writes: 22172.25, response time: 167.95ms (95%), errors: 0.00, reconnects:  0.00
[ 218s] threads: 500, tps: 5619.01, reads: 55497.10, writes: 22087.04, response time: 158.71ms (95%), errors: 0.00, reconnects:  0.00
[ 219s] threads: 500, tps: 5160.00, reads: 51764.98, writes: 20594.99, response time: 187.62ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 500, tps: 5616.98, reads: 55323.82, writes: 22283.93, response time: 172.02ms (95%), errors: 0.00, reconnects:  0.00
[ 221s] threads: 500, tps: 5098.00, reads: 51587.01, writes: 20566.00, response time: 177.04ms (95%), errors: 0.00, reconnects:  0.00
[ 222s] threads: 500, tps: 5544.00, reads: 55799.03, writes: 22220.01, response time: 182.25ms (95%), errors: 0.00, reconnects:  0.00
[ 223s] threads: 500, tps: 5305.89, reads: 53500.78, writes: 21652.46, response time: 166.30ms (95%), errors: 0.00, reconnects:  0.00
[ 224s] threads: 500, tps: 5277.12, reads: 52866.21, writes: 21226.50, response time: 162.32ms (95%), errors: 0.00, reconnects:  0.00
[ 225s] threads: 500, tps: 5485.00, reads: 54756.97, writes: 21805.99, response time: 147.00ms (95%), errors: 0.00, reconnects:  0.00
[ 226s] threads: 500, tps: 5511.01, reads: 54210.06, writes: 21604.03, response time: 151.47ms (95%), errors: 0.00, reconnects:  0.00
[ 227s] threads: 500, tps: 5307.99, reads: 53990.88, writes: 21720.95, response time: 182.53ms (95%), errors: 0.00, reconnects:  0.00
[ 228s] threads: 500, tps: 5330.01, reads: 53292.05, writes: 21175.02, response time: 159.52ms (95%), errors: 0.00, reconnects:  0.00
[ 229s] threads: 500, tps: 5505.95, reads: 53884.51, writes: 21177.81, response time: 168.25ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 500, tps: 5351.05, reads: 54529.55, writes: 22208.22, response time: 196.59ms (95%), errors: 0.00, reconnects:  0.00
[ 231s] threads: 500, tps: 5422.99, reads: 54256.87, writes: 21761.95, response time: 174.30ms (95%), errors: 0.00, reconnects:  0.00
[ 232s] threads: 500, tps: 5297.00, reads: 52428.02, writes: 20612.01, response time: 170.38ms (95%), errors: 0.00, reconnects:  0.00
[ 233s] threads: 500, tps: 5523.99, reads: 55210.90, writes: 21976.96, response time: 188.47ms (95%), errors: 0.00, reconnects:  0.00
[ 234s] threads: 500, tps: 5364.01, reads: 52922.12, writes: 21441.05, response time: 185.72ms (95%), errors: 0.00, reconnects:  0.00
[ 235s] threads: 500, tps: 5391.00, reads: 54509.99, writes: 21904.00, response time: 171.82ms (95%), errors: 0.00, reconnects:  0.00
[ 236s] threads: 500, tps: 5642.78, reads: 56711.78, writes: 22698.11, response time: 163.68ms (95%), errors: 0.00, reconnects:  0.00
[ 237s] threads: 500, tps: 5472.01, reads: 54979.10, writes: 22002.04, response time: 151.93ms (95%), errors: 0.00, reconnects:  0.00
[ 238s] threads: 500, tps: 5527.21, reads: 55353.15, writes: 22187.86, response time: 161.01ms (95%), errors: 0.00, reconnects:  0.00
[ 239s] threads: 500, tps: 5506.99, reads: 55254.94, writes: 22158.97, response time: 155.93ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 500, tps: 5390.00, reads: 54061.03, writes: 21654.01, response time: 164.52ms (95%), errors: 0.00, reconnects:  0.00
[ 241s] threads: 500, tps: 5459.84, reads: 54480.41, writes: 21736.37, response time: 168.91ms (95%), errors: 0.00, reconnects:  0.00
[ 242s] threads: 500, tps: 5533.16, reads: 55026.61, writes: 22086.65, response time: 164.67ms (95%), errors: 0.00, reconnects:  0.00
[ 243s] threads: 500, tps: 5086.00, reads: 51348.98, writes: 20607.99, response time: 176.56ms (95%), errors: 0.00, reconnects:  0.00
[ 244s] threads: 500, tps: 5600.00, reads: 54503.97, writes: 21365.99, response time: 165.55ms (95%), errors: 0.00, reconnects:  0.00
[ 245s] threads: 500, tps: 5268.88, reads: 53744.74, writes: 21813.49, response time: 166.90ms (95%), errors: 0.00, reconnects:  0.00
[ 246s] threads: 500, tps: 5487.65, reads: 54904.47, writes: 21941.59, response time: 165.36ms (95%), errors: 0.00, reconnects:  0.00
[ 247s] threads: 500, tps: 5345.07, reads: 53428.71, writes: 21541.25, response time: 167.20ms (95%), errors: 0.00, reconnects:  0.00
[ 248s] threads: 500, tps: 5501.44, reads: 55143.48, writes: 21808.73, response time: 148.86ms (95%), errors: 0.00, reconnects:  0.00
[ 249s] threads: 500, tps: 5449.00, reads: 54112.00, writes: 21513.00, response time: 162.95ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 500, tps: 5490.98, reads: 54633.75, writes: 21958.90, response time: 156.26ms (95%), errors: 0.00, reconnects:  0.00
[ 251s] threads: 500, tps: 5332.03, reads: 53839.29, writes: 21537.12, response time: 160.14ms (95%), errors: 0.00, reconnects:  0.00
[ 252s] threads: 500, tps: 5288.62, reads: 52243.25, writes: 20437.53, response time: 192.17ms (95%), errors: 0.00, reconnects:  0.00
[ 253s] threads: 500, tps: 5314.37, reads: 54284.77, writes: 22417.56, response time: 166.75ms (95%), errors: 0.00, reconnects:  0.00
[ 254s] threads: 500, tps: 5462.01, reads: 54210.11, writes: 21502.04, response time: 159.33ms (95%), errors: 0.00, reconnects:  0.00
[ 255s] threads: 500, tps: 5192.00, reads: 52110.95, writes: 21023.98, response time: 182.20ms (95%), errors: 0.00, reconnects:  0.00
[ 256s] threads: 500, tps: 5520.00, reads: 55017.02, writes: 21874.01, response time: 156.36ms (95%), errors: 0.00, reconnects:  0.00
[ 257s] threads: 500, tps: 5394.00, reads: 54048.98, writes: 21676.99, response time: 157.72ms (95%), errors: 0.00, reconnects:  0.00
[ 258s] threads: 500, tps: 5249.00, reads: 52057.01, writes: 20611.00, response time: 176.93ms (95%), errors: 0.00, reconnects:  0.00
[ 259s] threads: 500, tps: 5300.99, reads: 52820.92, writes: 21069.97, response time: 179.33ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 500, tps: 1586.00, reads: 16832.03, writes: 7164.01, response time: 475.41ms (95%), errors: 0.00, reconnects:  0.00
[ 261s] threads: 500, tps: 1514.00, reads: 15169.00, writes: 6083.00, response time: 558.31ms (95%), errors: 0.00, reconnects:  0.00
[ 262s] threads: 500, tps: 1426.00, reads: 14259.97, writes: 5709.99, response time: 500.23ms (95%), errors: 0.00, reconnects:  0.00
[ 263s] threads: 500, tps: 1631.00, reads: 16310.03, writes: 6521.01, response time: 512.04ms (95%), errors: 0.00, reconnects:  0.00
[ 264s] threads: 500, tps: 1483.00, reads: 14830.03, writes: 5933.01, response time: 486.93ms (95%), errors: 0.00, reconnects:  0.00
[ 265s] threads: 500, tps: 1614.00, reads: 15227.96, writes: 5425.99, response time: 458.22ms (95%), errors: 0.00, reconnects:  0.00
[ 266s] threads: 500, tps: 1496.00, reads: 15662.02, writes: 6932.01, response time: 489.56ms (95%), errors: 0.00, reconnects:  0.00
[ 267s] threads: 500, tps: 1455.00, reads: 14237.03, writes: 5661.01, response time: 844.64ms (95%), errors: 0.00, reconnects:  0.00
[ 268s] threads: 500, tps: 4832.23, reads: 47254.23, writes: 18521.87, response time: 175.30ms (95%), errors: 0.00, reconnects:  0.00
[ 269s] threads: 500, tps: 4677.77, reads: 47564.68, writes: 19366.05, response time: 178.74ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 500, tps: 4939.97, reads: 48287.75, writes: 19079.90, response time: 193.15ms (95%), errors: 0.00, reconnects:  0.00
[ 271s] threads: 500, tps: 4948.02, reads: 51189.20, writes: 20676.08, response time: 168.76ms (95%), errors: 0.00, reconnects:  0.00
[ 272s] threads: 500, tps: 5088.98, reads: 50368.83, writes: 19874.93, response time: 174.25ms (95%), errors: 0.00, reconnects:  0.00
[ 273s] threads: 500, tps: 5283.03, reads: 51347.31, writes: 20477.12, response time: 164.86ms (95%), errors: 0.00, reconnects:  0.00
[ 274s] threads: 500, tps: 5392.99, reads: 55576.88, writes: 22395.95, response time: 166.45ms (95%), errors: 0.00, reconnects:  0.00
[ 275s] threads: 500, tps: 5418.01, reads: 53678.14, writes: 21347.06, response time: 172.64ms (95%), errors: 0.00, reconnects:  0.00
[ 276s] threads: 500, tps: 5223.98, reads: 52196.83, writes: 20695.93, response time: 180.95ms (95%), errors: 0.00, reconnects:  0.00
[ 277s] threads: 500, tps: 5250.01, reads: 52364.08, writes: 21312.03, response time: 187.57ms (95%), errors: 0.00, reconnects:  0.00
[ 278s] threads: 500, tps: 5418.01, reads: 55285.05, writes: 22232.02, response time: 169.42ms (95%), errors: 0.00, reconnects:  0.00
[ 279s] threads: 500, tps: 5635.99, reads: 55194.89, writes: 21513.96, response time: 163.63ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 500, tps: 5411.00, reads: 54227.96, writes: 21982.98, response time: 167.30ms (95%), errors: 0.00, reconnects:  0.00
[ 281s] threads: 500, tps: 4927.98, reads: 50108.84, writes: 20084.94, response time: 196.65ms (95%), errors: 0.00, reconnects:  0.00
[ 282s] threads: 500, tps: 5454.03, reads: 53280.28, writes: 20879.11, response time: 178.85ms (95%), errors: 0.00, reconnects:  0.00
[ 283s] threads: 500, tps: 5503.96, reads: 54336.65, writes: 22311.86, response time: 166.95ms (95%), errors: 0.00, reconnects:  0.00
[ 284s] threads: 500, tps: 5278.03, reads: 54798.27, writes: 21899.11, response time: 182.53ms (95%), errors: 0.00, reconnects:  0.00
[ 285s] threads: 500, tps: 5345.85, reads: 52883.52, writes: 20445.43, response time: 172.95ms (95%), errors: 0.00, reconnects:  0.00
[ 286s] threads: 500, tps: 5632.63, reads: 54937.43, writes: 22227.55, response time: 182.03ms (95%), errors: 0.00, reconnects:  0.00
[ 287s] threads: 500, tps: 4755.45, reads: 49414.63, writes: 20205.89, response time: 197.06ms (95%), errors: 0.00, reconnects:  0.00
[ 288s] threads: 500, tps: 5193.00, reads: 51477.97, writes: 20488.99, response time: 185.83ms (95%), errors: 0.00, reconnects:  0.00
[ 289s] threads: 500, tps: 5399.01, reads: 54075.05, writes: 21707.02, response time: 157.62ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 500, tps: 5378.00, reads: 52265.03, writes: 20733.01, response time: 163.10ms (95%), errors: 0.00, reconnects:  0.00
[ 291s] threads: 500, tps: 5011.00, reads: 51870.01, writes: 21013.00, response time: 179.12ms (95%), errors: 0.00, reconnects:  0.00
[ 292s] threads: 500, tps: 5431.97, reads: 54088.74, writes: 21371.90, response time: 178.85ms (95%), errors: 0.00, reconnects:  0.00
[ 293s] threads: 500, tps: 5345.99, reads: 53164.94, writes: 21109.97, response time: 190.79ms (95%), errors: 0.00, reconnects:  0.00
[ 294s] threads: 500, tps: 5253.01, reads: 52300.15, writes: 20660.06, response time: 186.00ms (95%), errors: 0.00, reconnects:  0.00
[ 295s] threads: 500, tps: 5587.01, reads: 54434.11, writes: 21887.05, response time: 170.38ms (95%), errors: 0.00, reconnects:  0.00
[ 296s] threads: 500, tps: 5277.98, reads: 53810.80, writes: 21621.92, response time: 168.96ms (95%), errors: 0.00, reconnects:  0.00
[ 297s] threads: 500, tps: 5250.01, reads: 53087.10, writes: 21499.04, response time: 178.69ms (95%), errors: 0.00, reconnects:  0.00
[ 298s] threads: 500, tps: 5510.00, reads: 54652.98, writes: 21647.99, response time: 172.80ms (95%), errors: 0.00, reconnects:  0.00
[ 299s] threads: 500, tps: 5073.02, reads: 50540.18, writes: 20329.07, response time: 187.23ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 500, tps: 5224.98, reads: 53820.78, writes: 21860.91, response time: 163.44ms (95%), errors: 0.00, reconnects:  0.00
OLTP test statistics:
    queries performed:
        read:                            15490520
        write:                           6196208
        other:                           3098104
        total:                           24784832
    transactions:                        1549052 (5163.03 per sec.)
    read/write requests:                 21686728 (72282.49 per sec.)
    other operations:                    3098104 (10326.07 per sec.)
    ignored errors:                      0      (0.00 per sec.)
    reconnects:                          0      (0.00 per sec.)

General statistics:
    total time:                          300.0274s
    total number of events:              1549052
    total time taken by event execution: 150005.9666s
    response time:
         min:                                  4.12ms
         avg:                                 96.84ms
         max:                                905.67ms
         approx.  95 percentile:             179.98ms

Threads fairness:
    events (avg/stddev):           3098.1040/113.30
    execution time (avg/stddev):   300.0119/0.00


Thu Mar 4 23:16:17 EST 2021
kunlun-percona-mysql oltp-randtabs.lua, read(point-selects only) &write 
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 10360.30, reads: 107569.74, writes: 42828.11, response time: 84.95ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 500, tps: 10866.03, reads: 108296.29, writes: 42943.11, response time: 77.45ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 500, tps: 10802.01, reads: 109115.05, writes: 43862.02, response time: 75.57ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 500, tps: 10909.00, reads: 108674.05, writes: 43438.02, response time: 78.76ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 500, tps: 10586.98, reads: 105994.82, writes: 42266.93, response time: 87.61ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 500, tps: 10616.02, reads: 106642.16, writes: 43021.06, response time: 84.72ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 500, tps: 10707.99, reads: 107027.87, writes: 42831.95, response time: 85.69ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 500, tps: 11134.01, reads: 111002.14, writes: 44313.05, response time: 79.63ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 500, tps: 10770.98, reads: 107849.85, writes: 43201.94, response time: 81.20ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 500, tps: 10660.01, reads: 106613.08, writes: 42685.03, response time: 80.47ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 500, tps: 10839.01, reads: 108738.07, writes: 43616.03, response time: 76.14ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 500, tps: 11002.98, reads: 109943.84, writes: 43846.94, response time: 91.31ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 500, tps: 11026.02, reads: 109867.23, writes: 43723.09, response time: 76.80ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 500, tps: 11230.99, reads: 111755.91, writes: 44705.96, response time: 75.46ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 500, tps: 10979.98, reads: 110832.84, writes: 44680.94, response time: 78.94ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 500, tps: 10839.02, reads: 107777.23, writes: 42355.09, response time: 79.89ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 500, tps: 10887.99, reads: 108422.90, writes: 43755.96, response time: 83.46ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 500, tps: 10449.99, reads: 105040.93, writes: 42161.97, response time: 85.41ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 500, tps: 11254.01, reads: 112364.07, writes: 44661.03, response time: 80.59ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 500, tps: 11005.99, reads: 110457.94, writes: 44607.97, response time: 77.31ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 500, tps: 11012.00, reads: 110031.04, writes: 43934.02, response time: 77.49ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 500, tps: 11227.01, reads: 112496.12, writes: 45015.05, response time: 76.07ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 500, tps: 11028.99, reads: 110163.91, writes: 43977.96, response time: 79.89ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 500, tps: 11089.99, reads: 110910.92, writes: 44452.97, response time: 78.54ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 500, tps: 10397.99, reads: 103766.93, writes: 41528.97, response time: 94.62ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 500, tps: 11020.03, reads: 110148.29, writes: 43872.12, response time: 76.64ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 500, tps: 10877.00, reads: 107395.02, writes: 42772.01, response time: 75.30ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 500, tps: 10686.98, reads: 108224.77, writes: 43575.91, response time: 77.19ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 500, tps: 11093.00, reads: 109813.97, writes: 43641.99, response time: 78.21ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 500, tps: 10553.02, reads: 106723.18, writes: 42966.07, response time: 78.92ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 500, tps: 10122.99, reads: 101531.93, writes: 40663.97, response time: 94.79ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 500, tps: 10724.98, reads: 106370.84, writes: 42321.94, response time: 81.90ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 500, tps: 10889.01, reads: 109292.06, writes: 43889.03, response time: 77.56ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 500, tps: 10843.01, reads: 108880.13, writes: 43703.05, response time: 75.18ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 500, tps: 10912.98, reads: 108976.82, writes: 43468.93, response time: 75.79ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 500, tps: 10653.02, reads: 106635.24, writes: 42399.10, response time: 79.32ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 500, tps: 10900.97, reads: 109049.75, writes: 43893.90, response time: 77.49ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 500, tps: 9705.02, reads: 96653.18, writes: 38421.07, response time: 111.92ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 500, tps: 10600.99, reads: 106321.91, writes: 42782.96, response time: 78.85ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 500, tps: 10793.00, reads: 107762.99, writes: 43030.00, response time: 80.33ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 500, tps: 11159.02, reads: 111228.16, writes: 44468.06, response time: 74.76ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 500, tps: 10611.97, reads: 106814.75, writes: 42889.90, response time: 75.98ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 500, tps: 11178.01, reads: 110783.11, writes: 43818.04, response time: 76.87ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 500, tps: 5935.00, reads: 60082.01, writes: 24402.00, response time: 138.50ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 500, tps: 3506.00, reads: 35469.95, writes: 14405.98, response time: 191.19ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 500, tps: 3994.00, reads: 38784.97, writes: 14538.99, response time: 168.20ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 500, tps: 2173.00, reads: 22382.02, writes: 9787.01, response time: 342.13ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 500, tps: 4601.01, reads: 46487.05, writes: 18632.02, response time: 161.59ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 500, tps: 4168.00, reads: 41706.01, writes: 16783.00, response time: 163.49ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 500, tps: 3763.00, reads: 36223.99, writes: 14317.00, response time: 164.32ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 500, tps: 3985.01, reads: 41256.06, writes: 16678.02, response time: 153.57ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 500, tps: 2092.00, reads: 20920.03, writes: 8367.01, response time: 305.26ms (95%), errors: 0.00, reconnects:  0.00
[  53s] threads: 500, tps: 9447.96, reads: 93194.65, writes: 36652.86, response time: 393.58ms (95%), errors: 0.00, reconnects:  0.00
[  54s] threads: 500, tps: 9555.02, reads: 94916.18, writes: 38387.07, response time: 80.06ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 500, tps: 9391.00, reads: 94870.01, writes: 37804.00, response time: 79.99ms (95%), errors: 0.00, reconnects:  0.00
[  56s] threads: 500, tps: 9658.98, reads: 97427.83, writes: 39245.93, response time: 74.67ms (95%), errors: 0.00, reconnects:  0.00
[  57s] threads: 500, tps: 9359.01, reads: 93334.12, writes: 37269.05, response time: 84.12ms (95%), errors: 0.00, reconnects:  0.00
[  58s] threads: 500, tps: 8575.00, reads: 84772.97, writes: 33280.99, response time: 114.42ms (95%), errors: 0.00, reconnects:  0.00
[  59s] threads: 500, tps: 10834.00, reads: 109138.01, writes: 44185.00, response time: 75.52ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 500, tps: 10662.97, reads: 107185.71, writes: 43115.88, response time: 76.94ms (95%), errors: 0.00, reconnects:  0.00
[  61s] threads: 500, tps: 7174.01, reads: 71094.07, writes: 27878.03, response time: 242.20ms (95%), errors: 0.00, reconnects:  0.00
[  62s] threads: 500, tps: 11146.03, reads: 110730.26, writes: 44558.10, response time: 73.71ms (95%), errors: 0.00, reconnects:  0.00
[  63s] threads: 500, tps: 10724.99, reads: 108081.85, writes: 43309.94, response time: 81.46ms (95%), errors: 0.00, reconnects:  0.00
[  64s] threads: 500, tps: 11000.01, reads: 109436.15, writes: 43705.06, response time: 77.17ms (95%), errors: 0.00, reconnects:  0.00
[  65s] threads: 500, tps: 10064.99, reads: 100760.86, writes: 40192.94, response time: 96.10ms (95%), errors: 0.00, reconnects:  0.00
[  66s] threads: 500, tps: 10835.00, reads: 108086.00, writes: 43149.00, response time: 76.07ms (95%), errors: 0.00, reconnects:  0.00
[  67s] threads: 500, tps: 10756.01, reads: 108402.15, writes: 43742.06, response time: 78.05ms (95%), errors: 0.00, reconnects:  0.00
[  68s] threads: 500, tps: 10666.00, reads: 106827.95, writes: 42711.98, response time: 81.42ms (95%), errors: 0.00, reconnects:  0.00
[  69s] threads: 500, tps: 10866.00, reads: 107574.02, writes: 42615.01, response time: 76.80ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 500, tps: 10608.99, reads: 107124.87, writes: 43209.95, response time: 83.16ms (95%), errors: 0.00, reconnects:  0.00
[  71s] threads: 500, tps: 10779.01, reads: 106709.11, writes: 42521.04, response time: 78.99ms (95%), errors: 0.00, reconnects:  0.00
[  72s] threads: 500, tps: 10248.99, reads: 103064.90, writes: 41346.96, response time: 97.32ms (95%), errors: 0.00, reconnects:  0.00
[  73s] threads: 500, tps: 10667.01, reads: 105681.07, writes: 42122.03, response time: 82.77ms (95%), errors: 0.00, reconnects:  0.00
[  74s] threads: 500, tps: 10934.99, reads: 110508.89, writes: 44336.96, response time: 78.00ms (95%), errors: 0.00, reconnects:  0.00
[  75s] threads: 500, tps: 11096.00, reads: 110529.97, writes: 44090.99, response time: 84.17ms (95%), errors: 0.00, reconnects:  0.00
[  76s] threads: 500, tps: 10685.01, reads: 107225.07, writes: 42998.03, response time: 77.15ms (95%), errors: 0.00, reconnects:  0.00
[  77s] threads: 500, tps: 10830.99, reads: 108095.87, writes: 42917.95, response time: 78.64ms (95%), errors: 0.00, reconnects:  0.00
[  78s] threads: 500, tps: 10759.01, reads: 107475.09, writes: 43007.03, response time: 75.82ms (95%), errors: 0.00, reconnects:  0.00
[  79s] threads: 500, tps: 9679.01, reads: 97185.14, writes: 38789.05, response time: 101.00ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 500, tps: 11074.99, reads: 110852.88, writes: 44615.95, response time: 74.56ms (95%), errors: 0.00, reconnects:  0.00
[  81s] threads: 500, tps: 10931.01, reads: 108804.07, writes: 43260.03, response time: 78.19ms (95%), errors: 0.00, reconnects:  0.00
[  82s] threads: 500, tps: 10908.01, reads: 108902.05, writes: 43387.02, response time: 77.56ms (95%), errors: 0.00, reconnects:  0.00
[  83s] threads: 500, tps: 10659.99, reads: 107253.85, writes: 43436.94, response time: 81.93ms (95%), errors: 0.00, reconnects:  0.00
[  84s] threads: 500, tps: 10702.00, reads: 107190.05, writes: 43030.02, response time: 80.16ms (95%), errors: 0.00, reconnects:  0.00
