Tue Feb 23 03:06:22 EST 2021
kunlun update_non_index.lua 1st run
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 0.00, reads: 0.00, writes: 6221.59, response time: 208.59ms (95%), errors: 0.00, reconnects:  0.00
[ 203s] threads: 500, tps: 0.00, reads: 0.00, writes: 34654.52, response time: 39.14ms (95%), errors: 0.00, reconnects:  0.00
[ 204s] threads: 500, tps: 0.00, reads: 0.00, writes: 37408.11, response time: 34.72ms (95%), errors: 0.00, reconnects:  0.00
[ 205s] threads: 500, tps: 0.00, reads: 0.00, writes: 37980.13, response time: 32.99ms (95%), errors: 0.00, reconnects:  0.00
[ 206s] threads: 500, tps: 0.00, reads: 0.00, writes: 37145.82, response time: 35.32ms (95%), errors: 0.00, reconnects:  0.00
[ 207s] threads: 500, tps: 0.00, reads: 0.00, writes: 37766.06, response time: 32.00ms (95%), errors: 0.00, reconnects:  0.00
[ 208s] threads: 500, tps: 0.00, reads: 0.00, writes: 37940.87, response time: 32.69ms (95%), errors: 0.00, reconnects:  0.00
[ 209s] threads: 500, tps: 0.00, reads: 0.00, writes: 37606.11, response time: 32.20ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 500, tps: 0.00, reads: 0.00, writes: 36383.99, response time: 35.44ms (95%), errors: 0.00, reconnects:  0.00
[ 211s] threads: 500, tps: 0.00, reads: 0.00, writes: 36530.99, response time: 33.16ms (95%), errors: 0.00, reconnects:  0.00
[ 212s] threads: 500, tps: 0.00, reads: 0.00, writes: 37949.69, response time: 32.59ms (95%), errors: 0.00, reconnects:  0.00
[ 213s] threads: 500, tps: 0.00, reads: 0.00, writes: 37667.12, response time: 35.06ms (95%), errors: 0.00, reconnects:  0.00
[ 214s] threads: 500, tps: 0.00, reads: 0.00, writes: 37007.19, response time: 32.70ms (95%), errors: 0.00, reconnects:  0.00
[ 215s] threads: 500, tps: 0.00, reads: 0.00, writes: 36711.04, response time: 32.77ms (95%), errors: 0.00, reconnects:  0.00
[ 216s] threads: 500, tps: 0.00, reads: 0.00, writes: 37429.98, response time: 31.47ms (95%), errors: 0.00, reconnects:  0.00
[ 217s] threads: 500, tps: 0.00, reads: 0.00, writes: 36530.99, response time: 33.01ms (95%), errors: 0.00, reconnects:  0.00
[ 218s] threads: 500, tps: 0.00, reads: 0.00, writes: 36531.98, response time: 35.03ms (95%), errors: 0.00, reconnects:  0.00
[ 219s] threads: 500, tps: 0.00, reads: 0.00, writes: 38001.04, response time: 30.25ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 500, tps: 0.00, reads: 0.00, writes: 36138.66, response time: 36.59ms (95%), errors: 0.00, reconnects:  0.00
[ 221s] threads: 500, tps: 0.00, reads: 0.00, writes: 37228.86, response time: 32.39ms (95%), errors: 0.00, reconnects:  0.00
[ 222s] threads: 500, tps: 0.00, reads: 0.00, writes: 37416.32, response time: 33.21ms (95%), errors: 0.00, reconnects:  0.00
[ 223s] threads: 500, tps: 0.00, reads: 0.00, writes: 37329.44, response time: 33.62ms (95%), errors: 0.00, reconnects:  0.00
[ 224s] threads: 500, tps: 0.00, reads: 0.00, writes: 37656.69, response time: 34.27ms (95%), errors: 0.00, reconnects:  0.00
[ 225s] threads: 500, tps: 0.00, reads: 0.00, writes: 37197.12, response time: 33.12ms (95%), errors: 0.00, reconnects:  0.00
[ 226s] threads: 500, tps: 0.00, reads: 0.00, writes: 37065.60, response time: 32.84ms (95%), errors: 0.00, reconnects:  0.00
[ 227s] threads: 500, tps: 0.00, reads: 0.00, writes: 38151.27, response time: 31.30ms (95%), errors: 0.00, reconnects:  0.00
[ 228s] threads: 500, tps: 0.00, reads: 0.00, writes: 35846.43, response time: 35.88ms (95%), errors: 0.00, reconnects:  0.00
[ 229s] threads: 500, tps: 0.00, reads: 0.00, writes: 37412.74, response time: 35.10ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 500, tps: 0.00, reads: 0.00, writes: 36051.00, response time: 34.23ms (95%), errors: 0.00, reconnects:  0.00
[ 231s] threads: 500, tps: 0.00, reads: 0.00, writes: 37373.03, response time: 33.38ms (95%), errors: 0.00, reconnects:  0.00
[ 232s] threads: 500, tps: 0.00, reads: 0.00, writes: 36967.89, response time: 32.71ms (95%), errors: 0.00, reconnects:  0.00
[ 233s] threads: 500, tps: 0.00, reads: 0.00, writes: 37723.11, response time: 31.65ms (95%), errors: 0.00, reconnects:  0.00
[ 234s] threads: 500, tps: 0.00, reads: 0.00, writes: 37686.41, response time: 33.59ms (95%), errors: 0.00, reconnects:  0.00
[ 235s] threads: 500, tps: 0.00, reads: 0.00, writes: 38051.54, response time: 32.91ms (95%), errors: 0.00, reconnects:  0.00
[ 236s] threads: 500, tps: 0.00, reads: 0.00, writes: 36599.91, response time: 33.30ms (95%), errors: 0.00, reconnects:  0.00
[ 237s] threads: 500, tps: 0.00, reads: 0.00, writes: 36450.17, response time: 35.41ms (95%), errors: 0.00, reconnects:  0.00
[ 238s] threads: 500, tps: 0.00, reads: 0.00, writes: 37866.90, response time: 31.74ms (95%), errors: 0.00, reconnects:  0.00
[ 239s] threads: 500, tps: 0.00, reads: 0.00, writes: 37455.01, response time: 31.42ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 500, tps: 0.00, reads: 0.00, writes: 38188.07, response time: 30.96ms (95%), errors: 0.00, reconnects:  0.00
[ 241s] threads: 500, tps: 0.00, reads: 0.00, writes: 37097.64, response time: 34.61ms (95%), errors: 0.00, reconnects:  0.00
[ 242s] threads: 500, tps: 0.00, reads: 0.00, writes: 37879.27, response time: 30.24ms (95%), errors: 0.00, reconnects:  0.00
[ 243s] threads: 500, tps: 0.00, reads: 0.00, writes: 37257.00, response time: 34.33ms (95%), errors: 0.00, reconnects:  0.00
[ 244s] threads: 500, tps: 0.00, reads: 0.00, writes: 36731.07, response time: 34.81ms (95%), errors: 0.00, reconnects:  0.00
[ 245s] threads: 500, tps: 0.00, reads: 0.00, writes: 36603.00, response time: 35.87ms (95%), errors: 0.00, reconnects:  0.00
[ 246s] threads: 500, tps: 0.00, reads: 0.00, writes: 37518.95, response time: 31.68ms (95%), errors: 0.00, reconnects:  0.00
[ 247s] threads: 500, tps: 0.00, reads: 0.00, writes: 37962.05, response time: 30.01ms (95%), errors: 0.00, reconnects:  0.00
[ 248s] threads: 500, tps: 0.00, reads: 0.00, writes: 37668.01, response time: 31.20ms (95%), errors: 0.00, reconnects:  0.00
[ 249s] threads: 500, tps: 0.00, reads: 0.00, writes: 36843.90, response time: 35.01ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 500, tps: 0.00, reads: 0.00, writes: 35400.04, response time: 35.98ms (95%), errors: 0.00, reconnects:  0.00
[ 251s] threads: 500, tps: 0.00, reads: 0.00, writes: 37688.06, response time: 31.05ms (95%), errors: 0.00, reconnects:  0.00
[ 252s] threads: 500, tps: 0.00, reads: 0.00, writes: 37300.96, response time: 31.65ms (95%), errors: 0.00, reconnects:  0.00
[ 253s] threads: 500, tps: 0.00, reads: 0.00, writes: 35890.01, response time: 36.83ms (95%), errors: 0.00, reconnects:  0.00
[ 254s] threads: 500, tps: 0.00, reads: 0.00, writes: 36902.01, response time: 31.77ms (95%), errors: 0.00, reconnects:  0.00
[ 255s] threads: 500, tps: 0.00, reads: 0.00, writes: 37381.98, response time: 31.32ms (95%), errors: 0.00, reconnects:  0.00
[ 256s] threads: 500, tps: 0.00, reads: 0.00, writes: 37696.07, response time: 31.70ms (95%), errors: 0.00, reconnects:  0.00
[ 257s] threads: 500, tps: 0.00, reads: 0.00, writes: 37511.96, response time: 33.77ms (95%), errors: 0.00, reconnects:  0.00
[ 258s] threads: 500, tps: 0.00, reads: 0.00, writes: 38101.09, response time: 31.07ms (95%), errors: 0.00, reconnects:  0.00
[ 259s] threads: 500, tps: 0.00, reads: 0.00, writes: 37624.98, response time: 31.20ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 500, tps: 0.00, reads: 0.00, writes: 37737.91, response time: 33.79ms (95%), errors: 0.00, reconnects:  0.00
[ 261s] threads: 500, tps: 0.00, reads: 0.00, writes: 36764.23, response time: 32.57ms (95%), errors: 0.00, reconnects:  0.00
[ 262s] threads: 500, tps: 0.00, reads: 0.00, writes: 35935.70, response time: 34.51ms (95%), errors: 0.00, reconnects:  0.00
[ 263s] threads: 500, tps: 0.00, reads: 0.00, writes: 38164.14, response time: 30.76ms (95%), errors: 0.00, reconnects:  0.00
[ 264s] threads: 500, tps: 0.00, reads: 0.00, writes: 37190.91, response time: 32.76ms (95%), errors: 0.00, reconnects:  0.00
[ 265s] threads: 500, tps: 0.00, reads: 0.00, writes: 37358.00, response time: 32.21ms (95%), errors: 0.00, reconnects:  0.00
[ 266s] threads: 500, tps: 0.00, reads: 0.00, writes: 37647.07, response time: 31.54ms (95%), errors: 0.00, reconnects:  0.00
[ 267s] threads: 500, tps: 0.00, reads: 0.00, writes: 29526.01, response time: 34.57ms (95%), errors: 0.00, reconnects:  0.00
[ 268s] threads: 500, tps: 0.00, reads: 0.00, writes: 5574.95, response time: 261.33ms (95%), errors: 0.00, reconnects:  0.00
[ 269s] threads: 500, tps: 0.00, reads: 0.00, writes: 6688.07, response time: 188.24ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 500, tps: 0.00, reads: 0.00, writes: 6647.00, response time: 205.93ms (95%), errors: 0.00, reconnects:  0.00
[ 271s] threads: 500, tps: 0.00, reads: 0.00, writes: 5689.98, response time: 232.47ms (95%), errors: 0.00, reconnects:  0.00
[ 272s] threads: 500, tps: 0.00, reads: 0.00, writes: 7009.99, response time: 189.03ms (95%), errors: 0.00, reconnects:  0.00
[ 273s] threads: 500, tps: 0.00, reads: 0.00, writes: 6960.01, response time: 184.01ms (95%), errors: 0.00, reconnects:  0.00
[ 274s] threads: 500, tps: 0.00, reads: 0.00, writes: 6171.00, response time: 243.14ms (95%), errors: 0.00, reconnects:  0.00
[ 275s] threads: 500, tps: 0.00, reads: 0.00, writes: 7549.01, response time: 192.34ms (95%), errors: 0.00, reconnects:  0.00
[ 276s] threads: 500, tps: 0.00, reads: 0.00, writes: 5092.01, response time: 245.48ms (95%), errors: 0.00, reconnects:  0.00
[ 277s] threads: 500, tps: 0.00, reads: 0.00, writes: 15661.98, response time: 66.26ms (95%), errors: 0.00, reconnects:  0.00
[ 278s] threads: 500, tps: 0.00, reads: 0.00, writes: 21633.00, response time: 58.93ms (95%), errors: 0.00, reconnects:  0.00
[ 279s] threads: 500, tps: 0.00, reads: 0.00, writes: 21530.02, response time: 63.20ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 500, tps: 0.00, reads: 0.00, writes: 24723.96, response time: 53.03ms (95%), errors: 0.00, reconnects:  0.00
[ 281s] threads: 500, tps: 0.00, reads: 0.00, writes: 22941.88, response time: 54.81ms (95%), errors: 0.00, reconnects:  0.00
[ 282s] threads: 500, tps: 0.00, reads: 0.00, writes: 23366.13, response time: 55.95ms (95%), errors: 0.00, reconnects:  0.00
[ 283s] threads: 500, tps: 0.00, reads: 0.00, writes: 37230.98, response time: 32.25ms (95%), errors: 0.00, reconnects:  0.00
[ 284s] threads: 500, tps: 0.00, reads: 0.00, writes: 38608.01, response time: 34.03ms (95%), errors: 0.00, reconnects:  0.00
[ 285s] threads: 500, tps: 0.00, reads: 0.00, writes: 38019.92, response time: 31.41ms (95%), errors: 0.00, reconnects:  0.00
[ 286s] threads: 500, tps: 0.00, reads: 0.00, writes: 36892.32, response time: 36.76ms (95%), errors: 0.00, reconnects:  0.00
[ 287s] threads: 500, tps: 0.00, reads: 0.00, writes: 36479.76, response time: 36.68ms (95%), errors: 0.00, reconnects:  0.00
[ 288s] threads: 500, tps: 0.00, reads: 0.00, writes: 36592.93, response time: 33.17ms (95%), errors: 0.00, reconnects:  0.00
[ 289s] threads: 500, tps: 0.00, reads: 0.00, writes: 37721.06, response time: 32.41ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 500, tps: 0.00, reads: 0.00, writes: 37386.03, response time: 31.47ms (95%), errors: 0.00, reconnects:  0.00
[ 291s] threads: 500, tps: 0.00, reads: 0.00, writes: 37045.93, response time: 32.73ms (95%), errors: 0.00, reconnects:  0.00
[ 292s] threads: 500, tps: 0.00, reads: 0.00, writes: 37635.66, response time: 32.59ms (95%), errors: 0.00, reconnects:  0.00
[ 293s] threads: 500, tps: 0.00, reads: 0.00, writes: 37811.61, response time: 31.69ms (95%), errors: 0.00, reconnects:  0.00
[ 294s] threads: 500, tps: 0.00, reads: 0.00, writes: 36944.74, response time: 32.83ms (95%), errors: 0.00, reconnects:  0.00
[ 295s] threads: 500, tps: 0.00, reads: 0.00, writes: 37512.30, response time: 32.51ms (95%), errors: 0.00, reconnects:  0.00
[ 296s] threads: 500, tps: 0.00, reads: 0.00, writes: 36905.59, response time: 34.08ms (95%), errors: 0.00, reconnects:  0.00
[ 297s] threads: 500, tps: 0.00, reads: 0.00, writes: 38583.42, response time: 30.38ms (95%), errors: 0.00, reconnects:  0.00
[ 298s] threads: 500, tps: 0.00, reads: 0.00, writes: 38068.69, response time: 31.98ms (95%), errors: 0.00, reconnects:  0.00
[ 299s] threads: 500, tps: 0.00, reads: 0.00, writes: 36384.01, response time: 34.00ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 500, tps: 0.00, reads: 0.00, writes: 38128.02, response time: 30.56ms (95%), errors: 0.00, reconnects:  0.00
OLTP test statistics:
    queries performed:
        read:                            0
        write:                           9769016
        other:                           0
        total:                           9769016
    transactions:                        0      (0.00 per sec.)
    read/write requests:                 9769016 (32561.63 per sec.)
    other operations:                    0      (0.00 per sec.)
    ignored errors:                      0      (0.00 per sec.)
    reconnects:                          0      (0.00 per sec.)

General statistics:
    total time:                          300.0162s
    total number of events:              9769016
    total time taken by event execution: 149979.4656s
    response time:
         min:                                  1.28ms
         avg:                                 15.35ms
         max:                                652.27ms
         approx.  95 percentile:              39.91ms

Threads fairness:
    events (avg/stddev):           19538.0320/259.05
    execution time (avg/stddev):   299.9589/0.01

Tue Mar 2 02:52:39 EST 2021
kunlun update_non_index.lua 2nd run
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 0.00, reads: 0.00, writes: 33572.78, response time: 40.45ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 500, tps: 0.00, reads: 0.00, writes: 39709.97, response time: 29.35ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 500, tps: 0.00, reads: 0.00, writes: 39359.06, response time: 30.01ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 500, tps: 0.00, reads: 0.00, writes: 39548.97, response time: 30.76ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 500, tps: 0.00, reads: 0.00, writes: 38457.27, response time: 34.74ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 500, tps: 0.00, reads: 0.00, writes: 39306.77, response time: 31.66ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 500, tps: 0.00, reads: 0.00, writes: 38780.92, response time: 34.84ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 500, tps: 0.00, reads: 0.00, writes: 39604.14, response time: 30.32ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 500, tps: 0.00, reads: 0.00, writes: 39926.92, response time: 28.94ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 500, tps: 0.00, reads: 0.00, writes: 39150.77, response time: 36.29ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 500, tps: 0.00, reads: 0.00, writes: 38168.30, response time: 33.13ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 500, tps: 0.00, reads: 0.00, writes: 39416.96, response time: 28.64ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 500, tps: 0.00, reads: 0.00, writes: 39276.86, response time: 30.84ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 500, tps: 0.00, reads: 0.00, writes: 38905.07, response time: 31.02ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 500, tps: 0.00, reads: 0.00, writes: 38170.93, response time: 32.64ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 500, tps: 0.00, reads: 0.00, writes: 38965.57, response time: 32.87ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 500, tps: 0.00, reads: 0.00, writes: 38304.23, response time: 32.07ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 500, tps: 0.00, reads: 0.00, writes: 39953.31, response time: 29.16ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 500, tps: 0.00, reads: 0.00, writes: 39020.03, response time: 32.21ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 500, tps: 0.00, reads: 0.00, writes: 39446.98, response time: 31.35ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 500, tps: 0.00, reads: 0.00, writes: 39160.93, response time: 30.17ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 500, tps: 0.00, reads: 0.00, writes: 39151.01, response time: 32.93ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 500, tps: 0.00, reads: 0.00, writes: 38524.11, response time: 32.46ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 500, tps: 0.00, reads: 0.00, writes: 37828.91, response time: 37.66ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 500, tps: 0.00, reads: 0.00, writes: 39439.08, response time: 29.49ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 500, tps: 0.00, reads: 0.00, writes: 39694.02, response time: 30.31ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 500, tps: 0.00, reads: 0.00, writes: 39725.09, response time: 30.33ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 500, tps: 0.00, reads: 0.00, writes: 39660.85, response time: 28.60ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 500, tps: 0.00, reads: 0.00, writes: 38811.63, response time: 33.86ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 500, tps: 0.00, reads: 0.00, writes: 37429.39, response time: 36.50ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 500, tps: 0.00, reads: 0.00, writes: 38212.80, response time: 34.00ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 500, tps: 0.00, reads: 0.00, writes: 39487.99, response time: 31.42ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 500, tps: 0.00, reads: 0.00, writes: 39557.40, response time: 30.55ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 500, tps: 0.00, reads: 0.00, writes: 38115.74, response time: 33.81ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 500, tps: 0.00, reads: 0.00, writes: 39208.01, response time: 30.45ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 500, tps: 0.00, reads: 0.00, writes: 39187.90, response time: 29.05ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 500, tps: 0.00, reads: 0.00, writes: 38092.99, response time: 32.12ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 500, tps: 0.00, reads: 0.00, writes: 38181.05, response time: 30.96ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 500, tps: 0.00, reads: 0.00, writes: 38290.70, response time: 34.71ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 500, tps: 0.00, reads: 0.00, writes: 38469.29, response time: 29.89ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 500, tps: 0.00, reads: 0.00, writes: 24964.07, response time: 86.05ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 500, tps: 0.00, reads: 0.00, writes: 9414.05, response time: 132.90ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 500, tps: 0.00, reads: 0.00, writes: 8749.91, response time: 192.69ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 500, tps: 0.00, reads: 0.00, writes: 6958.03, response time: 226.15ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 500, tps: 0.00, reads: 0.00, writes: 9282.98, response time: 145.34ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 500, tps: 0.00, reads: 0.00, writes: 8851.02, response time: 160.77ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 500, tps: 0.00, reads: 0.00, writes: 8646.00, response time: 167.25ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 500, tps: 0.00, reads: 0.00, writes: 10150.85, response time: 124.13ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 500, tps: 0.00, reads: 0.00, writes: 9758.16, response time: 166.10ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 500, tps: 0.00, reads: 0.00, writes: 8967.97, response time: 464.30ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 500, tps: 0.00, reads: 0.00, writes: 28265.06, response time: 43.25ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 500, tps: 0.00, reads: 0.00, writes: 27240.91, response time: 45.59ms (95%), errors: 0.00, reconnects:  0.00
[  53s] threads: 500, tps: 0.00, reads: 0.00, writes: 24242.76, response time: 52.31ms (95%), errors: 0.00, reconnects:  0.00
[  54s] threads: 500, tps: 0.00, reads: 0.00, writes: 27915.93, response time: 40.85ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 500, tps: 0.00, reads: 0.00, writes: 26054.51, response time: 47.29ms (95%), errors: 0.00, reconnects:  0.00
[  56s] threads: 500, tps: 0.00, reads: 0.00, writes: 26528.07, response time: 48.32ms (95%), errors: 0.00, reconnects:  0.00
[  57s] threads: 500, tps: 0.00, reads: 0.00, writes: 37787.04, response time: 33.50ms (95%), errors: 0.00, reconnects:  0.00
[  58s] threads: 500, tps: 0.00, reads: 0.00, writes: 38541.88, response time: 31.88ms (95%), errors: 0.00, reconnects:  0.00
[  59s] threads: 500, tps: 0.00, reads: 0.00, writes: 38237.01, response time: 32.66ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 500, tps: 0.00, reads: 0.00, writes: 39416.74, response time: 30.15ms (95%), errors: 0.00, reconnects:  0.00
[  61s] threads: 500, tps: 0.00, reads: 0.00, writes: 39353.28, response time: 29.57ms (95%), errors: 0.00, reconnects:  0.00
[  62s] threads: 500, tps: 0.00, reads: 0.00, writes: 38880.97, response time: 30.17ms (95%), errors: 0.00, reconnects:  0.00
[  63s] threads: 500, tps: 0.00, reads: 0.00, writes: 39744.04, response time: 30.06ms (95%), errors: 0.00, reconnects:  0.00
[  64s] threads: 500, tps: 0.00, reads: 0.00, writes: 37889.99, response time: 32.68ms (95%), errors: 0.00, reconnects:  0.00
[  65s] threads: 500, tps: 0.00, reads: 0.00, writes: 38198.01, response time: 30.77ms (95%), errors: 0.00, reconnects:  0.00
[  66s] threads: 500, tps: 0.00, reads: 0.00, writes: 39836.56, response time: 30.15ms (95%), errors: 0.00, reconnects:  0.00
[  67s] threads: 500, tps: 0.00, reads: 0.00, writes: 39119.33, response time: 30.00ms (95%), errors: 0.00, reconnects:  0.00
[  68s] threads: 500, tps: 0.00, reads: 0.00, writes: 38754.07, response time: 31.53ms (95%), errors: 0.00, reconnects:  0.00
[  69s] threads: 500, tps: 0.00, reads: 0.00, writes: 38778.91, response time: 32.42ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 500, tps: 0.00, reads: 0.00, writes: 39249.86, response time: 28.13ms (95%), errors: 0.00, reconnects:  0.00
[  71s] threads: 500, tps: 0.00, reads: 0.00, writes: 39386.54, response time: 30.49ms (95%), errors: 0.00, reconnects:  0.00
[  72s] threads: 500, tps: 0.00, reads: 0.00, writes: 37436.24, response time: 36.67ms (95%), errors: 0.00, reconnects:  0.00
[  73s] threads: 500, tps: 0.00, reads: 0.00, writes: 38675.37, response time: 30.68ms (95%), errors: 0.00, reconnects:  0.00
[  74s] threads: 500, tps: 0.00, reads: 0.00, writes: 39067.02, response time: 30.18ms (95%), errors: 0.00, reconnects:  0.00
[  75s] threads: 500, tps: 0.00, reads: 0.00, writes: 38595.39, response time: 33.89ms (95%), errors: 0.00, reconnects:  0.00
[  76s] threads: 500, tps: 0.00, reads: 0.00, writes: 39147.61, response time: 30.51ms (95%), errors: 0.00, reconnects:  0.00
[  77s] threads: 500, tps: 0.00, reads: 0.00, writes: 39276.98, response time: 30.34ms (95%), errors: 0.00, reconnects:  0.00
[  78s] threads: 500, tps: 0.00, reads: 0.00, writes: 37407.93, response time: 33.74ms (95%), errors: 0.00, reconnects:  0.00
[  79s] threads: 500, tps: 0.00, reads: 0.00, writes: 38807.82, response time: 30.31ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 500, tps: 0.00, reads: 0.00, writes: 37864.75, response time: 31.75ms (95%), errors: 0.00, reconnects:  0.00
[  81s] threads: 500, tps: 0.00, reads: 0.00, writes: 39049.70, response time: 29.52ms (95%), errors: 0.00, reconnects:  0.00
[  82s] threads: 500, tps: 0.00, reads: 0.00, writes: 39416.05, response time: 29.23ms (95%), errors: 0.00, reconnects:  0.00
[  83s] threads: 500, tps: 0.00, reads: 0.00, writes: 38805.85, response time: 30.99ms (95%), errors: 0.00, reconnects:  0.00
[  84s] threads: 500, tps: 0.00, reads: 0.00, writes: 39274.07, response time: 29.97ms (95%), errors: 0.00, reconnects:  0.00
[  85s] threads: 500, tps: 0.00, reads: 0.00, writes: 38349.02, response time: 31.87ms (95%), errors: 0.00, reconnects:  0.00
[  86s] threads: 500, tps: 0.00, reads: 0.00, writes: 39421.97, response time: 31.49ms (95%), errors: 0.00, reconnects:  0.00
[  87s] threads: 500, tps: 0.00, reads: 0.00, writes: 38860.05, response time: 32.75ms (95%), errors: 0.00, reconnects:  0.00
[  88s] threads: 500, tps: 0.00, reads: 0.00, writes: 37217.43, response time: 38.01ms (95%), errors: 0.00, reconnects:  0.00
[  89s] threads: 500, tps: 0.00, reads: 0.00, writes: 39298.67, response time: 29.74ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 500, tps: 0.00, reads: 0.00, writes: 38622.38, response time: 32.64ms (95%), errors: 0.00, reconnects:  0.00
[  91s] threads: 500, tps: 0.00, reads: 0.00, writes: 37547.62, response time: 33.42ms (95%), errors: 0.00, reconnects:  0.00
[  92s] threads: 500, tps: 0.00, reads: 0.00, writes: 39443.87, response time: 29.62ms (95%), errors: 0.00, reconnects:  0.00
[  93s] threads: 500, tps: 0.00, reads: 0.00, writes: 38959.99, response time: 30.58ms (95%), errors: 0.00, reconnects:  0.00
[  94s] threads: 500, tps: 0.00, reads: 0.00, writes: 38649.06, response time: 31.31ms (95%), errors: 0.00, reconnects:  0.00
[  95s] threads: 500, tps: 0.00, reads: 0.00, writes: 38343.98, response time: 30.16ms (95%), errors: 0.00, reconnects:  0.00
[  96s] threads: 500, tps: 0.00, reads: 0.00, writes: 37841.92, response time: 36.02ms (95%), errors: 0.00, reconnects:  0.00
[  97s] threads: 500, tps: 0.00, reads: 0.00, writes: 39504.12, response time: 29.40ms (95%), errors: 0.00, reconnects:  0.00
[  98s] threads: 500, tps: 0.00, reads: 0.00, writes: 37384.78, response time: 34.00ms (95%), errors: 0.00, reconnects:  0.00
[  99s] threads: 500, tps: 0.00, reads: 0.00, writes: 39244.10, response time: 33.17ms (95%), errors: 0.00, reconnects:  0.00
